,AT1G58684,AT3G09260,AT1G58983,AT1G09350,ATCG00470,AT3G22840,AT2G01021,ATCG00430,AT5G42800,ATCG01130,ATCG00270,AT4G14690,AT1G70850,AT4G12470,ATCG00330,AT3G22231,AT2G05440,AT3G50970,ATCG00350,AT4G22880,AT2G14560,AT1G25055,ATCG00790,ATCG00340,ATCG00280,ATCG00020,AT3G16450,ATCG00690,ATCG00720,ATCG00730,ATCG00800,AT3G01420,AT2G25510,AT3G22235,ATCG00680,AT4G14400,ATCG00490,ATCG00040,AT1G73330,ATCG00420,ATCG00440,ATCG00580,AT5G49440,ATCG01010,AT5G42530,AT4G37410,AT2G14610,ATCG01050,AT5G15960,AT2G01520,ATCG01100,AT3G16460,ATCG00560,AT2G39310,ATCG00480,AT1G61800,AT1G21310,ATCG00550,AT3G57260,ATCG00130,AT1G68050,ATCG00830,ATCG00900,ATCG00780,ATCG01060,AT1G32640,AT2G34430,AT3G28550,ATCG01080,ATCG00520,AT1G66100,ATCG00860,ATCG01090,ATCG00150,AT1G04570,AT1G01060,ATCG00120,AT5G54060,ATCG00810,AT4G14090,ATCG00710,AT3G54580,ATCG01070,ATCG00905,AT4G22485,ATMG01360,AT3G16420,ATMG01190,AT2G42840,ATCG00140,AT3G27690,ATCG00740,AT1G75040,AT5G07990,AT3G25820,AT5G62360,AT5G59310,ATCG00500,AT2G42530,ATCG01110
ERR1886238,1.76809619959132,10.6032710092754,12.2527953119244,5.40890207836211,4.23516854875084,8.03017509678499,5.10117960252556,3.31402057394302,12.626463668117,3.22631101307477,3.79571035746702,3.50115382573175,3.39352069434145,3.65821968804072,3.07280744207897,8.74395578802106,8.39085799727723,10.2038213208252,3.87126385350534,12.1553590128097,8.97519692931628,9.01524836800905,4.38082899146503,4.07511568734355,4.39819749094063,5.75640246010703,5.53375226228647,1.76809619959132,3.22631101307477,2.9477668288658,4.07511568734355,4.65580036478671,12.2664669750552,10.3014125008183,4.57901403718816,10.9232099335829,5.26582127185557,3.22631101307477,9.48702000699531,3.17856633109517,2.37800354069242,2.79032524796035,9.14304714195792,2.9477668288658,12.0100808785309,10.5281632336587,6.044058513526,3.35466765215019,11.0966689010312,4.17705588010557,2.87443879762602,7.17128442378688,1.76809619959132,6.88536749447155,6.86191171209764,8.35132187754794,10.2154450323376,2.56306870603855,9.93135886131872,3.89548520108765,6.51422240327573,5.34394278042838,4.29127593674679,4.03231154564934,2.56306870603855,6.32362049549577,15.1096146174914,3.07280744207897,2.69017747634141,2.79032524796035,9.12856804942872,3.27133572601064,1.76809619959132,3.43077942395413,6.26418537886029,5.41955806642032,4.65580036478671,10.677045486209,3.56684034457981,11.1166972639697,2.37800354069242,3.12761318516743,2.37800354069242,3.43077942395413,7.18163289365819,2.87443879762602,9.46628763588257,3.12761318516743,11.2165513855556,3.46661032867549,14.4815453947604,3.68705781000311,6.57460464461129,10.5417116627184,3.01327248237046,5.02677441380429,13.3636479959978,2.69017747634141,11.0000926785551,1.76809619959132
SRR8570480,12.9889493786786,4.19374267339746,1.76809619959132,9.44145782729122,4.10608324901174,11.9608449162875,11.2931871206999,3.25561609545106,5.40308943871832,3.89602327606075,4.90015002720753,8.05840744524257,1.76809619959132,3.37646410745541,3.55565089382283,5.0322405113268,2.30479211703645,11.5401251527934,5.72361062463247,5.80414712837808,4.89039808590186,1.76809619959132,3.93048635148333,5.71677756319216,6.0668097036878,9.06413835092712,2.30479211703645,3.03035009780249,3.80562760661978,3.48288697713449,3.86063029481326,6.21635838128875,7.07007194248297,4.80054110997499,5.33190772274642,3.15154666696926,7.48138864041967,3.68753660068635,2.58927725613849,2.68020973426344,2.47358761071004,3.25561609545106,9.47447679747489,3.15154666696926,6.59328529779601,2.98462921637662,3.80562760661978,3.748054637508,10.2644199965791,3.68753660068635,2.75640387146853,3.60143340735086,3.03035009780249,1.76809619959132,5.05953778736754,5.26677551043254,6.71467769113422,2.68020973426344,4.4922881891122,3.87844756501484,12.0492099867139,4.46825121421052,3.86063029481326,3.66663153158961,2.93537148297183,1.76809619959132,8.05326828508781,1.76809619959132,2.68020973426344,2.93537148297183,2.58927725613849,3.70806324023304,2.68020973426344,3.70806324023304,11.0515313720924,10.2220753052613,4.58545071219265,2.82268216068396,3.22244533561105,3.43118883413567,3.03035009780249,1.76809619959132,2.47358761071004,3.40423508327529,1.76809619959132,4.36876946763146,4.06028200673413,4.58545071219265,12.9406002644846,3.37646410745541,7.7998871534858,3.34780488352296,7.30606349711107,7.29891784091955,3.31817601135763,13.5102126618718,9.38554356440896,3.22244533561105,13.506937430149,3.15154666696926
ERR1886197,3.21999023027443,3.90962052767227,12.4756999362698,9.42914433665401,3.78324416313017,16.0715171119585,3.85698957291887,3.59829457476139,14.7851098453782,3.92670578128595,6.88551288846633,8.62989004949245,3.11113853549595,9.75785715370694,3.02821591901571,12.2571026521528,4.71181551488763,12.1926105007814,6.88551288846633,14.6421251982309,12.4863737471255,10.1043715946169,3.66336901175697,5.22699847616061,7.3494204790643,8.21146399021706,2.87987167857689,2.47228883637745,4.33835575315006,3.82066253175608,3.64210580662622,4.96123021901018,13.2966325399081,13.0919479874569,5.82277506680854,12.2667533472249,7.70177940040733,3.97670076030767,5.15050992452816,3.34513053883169,3.07092287463917,2.93338928082845,9.89276354168182,4.25878699098574,11.5474600133069,3.45451599245237,8.01745398515755,3.34513053883169,13.9078406421841,3.25310372740766,3.64210580662622,4.75379243038818,2.47228883637745,4.67974790927114,6.26320511790114,14.1863856528159,10.6792408532,2.75469647079107,11.4482747624749,3.5289680706072,9.27823867876577,4.76415251200967,3.72484919268359,3.31555417449546,2.47228883637745,3.66336901175697,7.30366184796303,3.42836472539877,2.93338928082845,2.93338928082845,3.92670578128595,4.78471675474164,3.02821591901571,3.85698957291887,11.1271386111057,7.87773210768468,4.62512106522885,13.3849342298347,3.18542118788559,14.2897147952793,3.34513053883169,3.78324416313017,2.93338928082845,3.55259787391453,7.18714861154028,2.82087469014543,6.49692165868472,2.82087469014543,9.03857240937415,3.42836472539877,6.45192301614765,4.13165668756057,11.3536496738633,14.6851559184034,2.67861508988397,3.83895678431169,10.1070462487042,3.07092287463917,11.9747188410515,3.28491525771106
ERR1886242,3.20445043230727,9.72425232267374,12.8206108209801,4.4203683305346,4.04585506481373,9.83962064839394,3.86884524038399,3.43634605357041,11.8555919600637,2.9695211945948,3.43634605357041,9.64944362773443,3.43634605357041,6.58980872370686,2.9695211945948,13.904398766325,9.128800714738,6.70280047178747,3.93590672555341,11.4415396688166,13.3646062884231,10.4034600284216,3.86884524038399,4.32175493614755,4.21707091682952,5.64191937996051,4.53645867607414,2.2969878117891,3.23720243477649,2.80942602375155,3.6217262081911,4.18981706067422,14.470646849036,13.4781295864117,4.47933166324702,14.20834897224,5.14417035018077,3.38389813934805,7.17142859686899,3.05696826317685,2.86784857533732,2.74388050582584,9.9548248393815,2.2969878117891,14.173502938146,6.81923858562044,4.32175493614755,3.29896190078849,7.33334606167778,3.91945738406057,2.74388050582584,5.7615016917387,1.76809619959132,5.78729667045821,6.30050510337804,8.26355106852952,9.6405725862582,2.46405875984844,8.86351079963535,3.46150416553139,4.17601291815994,5.13575076583788,3.66334575023411,3.6217262081911,2.57854505915046,2.74388050582584,6.54782153489115,4.53645867607414,2.2969878117891,2.57854505915046,7.9646116610185,3.26866348980049,1.76809619959132,3.0967630696914,10.1378160490356,11.5547940522752,4.34693755722978,9.40768028905258,3.38389813934805,10.6215256491818,2.66851227711337,4.80902436753285,2.46405875984844,3.20445043230727,6.91422137112655,2.80942602375155,8.80410012782792,3.05696826317685,12.2011508333449,2.92083627027084,6.08868845652636,3.50993205434025,8.12410421661694,10.2986198412303,2.66851227711337,8.14561424263044,7.8505126130081,2.57854505915046,11.0352147764823,2.2969878117891
ERR3414719,1.76809619959132,1.76809619959132,9.4890626503889,13.9808401780489,16.0619712307406,10.6843151833017,12.43788990455,16.0272399593696,4.91616444801901,14.9462076021742,17.0942438738596,9.57277372033849,1.76809619959132,4.68302845979557,16.6342339336886,12.4732068164237,3.09044540317905,12.1447395545129,17.3798339841748,5.5803575853931,11.0836152329168,1.76809619959132,14.8549918985232,17.4256128773362,17.2998785072629,17.7437499144019,1.76809619959132,15.8678869684647,16.8848015500954,16.7122810388785,15.2562760479317,1.76809619959132,14.1930388999605,12.5783576437215,17.2942150102571,12.7405495472201,17.6899449465488,16.6152593512434,1.76809619959132,15.5427417024005,15.5119090584734,16.4725994137361,3.45339587242729,15.8755123672161,13.7058036999205,1.76809619959132,3.92523137974341,16.4749687384332,8.59570051233985,1.76809619959132,16.1580788110811,3.92523137974341,15.3407397103938,1.76809619959132,16.9000673787885,9.57277372033849,3.09044540317905,15.4524602158424,9.27788277992329,16.5802725077447,13.3059657586844,15.885465538888,15.6496256493386,14.9417703896948,15.7555874783451,12.3467519762043,15.2555543554967,1.76809619959132,15.7323250826319,15.6869492250529,12.1151254783999,16.1367351759149,15.3253453470942,16.2410600469521,14.0267290248847,11.524370713316,16.9052340343747,4.41871127874663,14.5223591014768,4.55548257592328,15.5351224141649,1.76809619959132,15.4927463974197,14.8670209537488,1.76809619959132,15.593724547941,6.4711596976661,15.3831906739757,3.09044540317905,16.0831527273978,14.8983345530043,15.1159528992352,10.7776792954787,5.96217325019045,1.76809619959132,12.8679310380956,4.10780532275941,15.3773325398529,13.4839574827592,14.9235286832778
SRR7367127,6.26347520306987,15.5276413388589,12.9537909140553,4.4070582522752,15.1320228105174,7.70348389464288,13.6457535575799,14.3779488449593,4.4844916884477,15.172640487541,14.8997669098505,5.92046653868204,14.35922461525,5.62466689356752,12.6060419665271,4.69926847351674,12.0535907563826,9.37291847127556,11.946598513125,5.15453493811305,1.76809619959132,1.76809619959132,12.9596201020213,12.449371864926,12.9258533828414,15.2850945161696,13.1077722978108,4.50334694583808,9.14796666869772,8.04296540273869,13.3692931631892,13.9645257967021,9.37920813675164,6.09332231026198,11.6374229269374,5.50964965088284,14.0084425608102,9.81926185086591,13.6642957835338,10.8746350017475,13.7910297516007,7.37688847824347,11.9023058919427,8.67351289011527,9.40209227350802,12.6846055207415,2.41244425993556,9.12895879804265,6.95288227492569,14.0090932738928,7.34936261614788,13.6488219058778,4.42673066214864,12.9308946965493,14.7421809978753,5.22203703122798,14.6673776609939,6.31484971851715,1.76809619959132,9.12656949356622,7.86867927728065,14.3225849587166,12.8940126623161,10.5507379325905,4.52201239889614,1.76809619959132,15.4537045679731,11.4051517874355,6.65459620380627,6.48664808225051,10.612508044465,8.9774914251645,8.31136208078379,10.2921405687413,6.53360438538729,8.19666799867746,9.26488504700413,3.43456648195843,12.1565237199711,4.87765850201697,6.34851250312998,10.4071164094705,4.83051078817727,12.6743720662702,7.78759694794086,6.37346048416524,14.1906756446209,6.34013992310676,11.4332981573672,7.68915737314515,15.0635746037253,12.5402400274808,4.86205959196663,4.46544112806868,11.8965556635472,4.79847821960812,3.75495644708764,6.66930855108874,10.5910834559304,6.74868189630439
SRR8570496,10.1109620170566,1.76809619959132,1.76809619959132,6.5265697137004,6.00850680794321,3.50372739697041,13.361482947794,5.01267985763474,2.97344528200669,3.72950867165686,10.0309265346967,2.81286982403819,1.76809619959132,6.96007002847211,6.96007002847211,10.7040183000064,1.76809619959132,5.8903588383969,10.3062403975648,2.81286982403819,9.09604279367243,1.76809619959132,4.62912216690628,10.6653217964173,11.8638501805347,15.5500415079915,1.76809619959132,5.11809639726205,8.52648220942685,7.62354840497756,4.06116518912883,1.76809619959132,13.0749859654996,11.5049175499566,10.6519066507593,12.6590033304345,12.466677363468,4.57980557328653,1.76809619959132,4.51200318573572,3.96761674477878,5.35046206900206,11.8400762534598,4.33061867784529,13.5353137499075,1.76809619959132,2.392928791597,6.79192139488743,4.34961809886658,2.392928791597,4.69299908895846,6.16323737331097,4.51200318573572,1.76809619959132,8.24413634646465,5.09220542760134,3.81397752984582,4.6452866312668,4.97181511794193,6.16323737331097,11.2818910864822,7.69532022095945,5.7662162743881,4.08363354816717,4.56308140519222,1.76809619959132,15.9428324848988,1.76809619959132,3.96761674477878,4.12758010043932,10.8548761109886,5.15638420113157,4.03834657389366,5.18155546837188,5.15638420113157,4.6452866312668,6.89296156351987,2.97344528200669,3.66962352791751,4.49466228543268,5.59370649057232,1.76809619959132,4.12758010043932,4.34961809886658,1.76809619959132,5.96373672504442,5.36207249003448,6.1798432017313,3.638444055943,5.70671789110079,11.9386090216379,4.0151611189569,4.27231187716599,3.9432175993259,2.71080427303221,11.070199582692,3.20912285706229,4.12758010043932,11.1313655156748,3.96761674477878
ERR1886224,1.76809619959132,5.96312139846629,13.4045644246221,7.94366033226485,3.79839370612744,14.2133387206032,4.09760361616569,3.3128055956415,14.1154230424708,3.39855026655287,3.77006420741325,9.41440259123279,2.71639217822107,9.60513113518106,3.10875781592424,9.94230146415338,7.89490700275865,11.8669746098942,4.52907914432937,13.9963536441778,9.32546829389858,9.69366056420281,3.5138121609782,4.56353485543099,4.52907914432937,5.82126751758951,3.10875781592424,1.76809619959132,3.35671971388402,3.16505458252664,3.79839370612744,3.90569429911099,11.8965897941017,10.6630600683896,4.42169740410178,9.95823151999549,5.24092902381189,3.10875781592424,3.85317372923681,2.58628018993778,2.71639217822107,2.71639217822107,9.32141671645979,2.39696943205885,9.62075743594986,6.11455086327097,3.21741631871417,3.16505458252664,14.3105852145857,3.04763137075666,2.39696943205885,4.45819701283968,1.76809619959132,4.45819701283968,5.72190688206276,11.0857538302011,11.32708525276,2.39696943205885,5.96312139846629,3.3128055956415,7.51070689832807,4.26759749571018,3.68077240763152,3.6170883444077,2.71639217822107,1.76809619959132,7.47643260540077,3.90569429911099,2.98040830171975,2.71639217822107,4.09760361616569,3.6170883444077,2.39696943205885,4.02864873365303,6.09721283785817,5.27783227338865,4.22677016157862,12.3404434944097,3.04763137075666,12.9799991152285,2.71639217822107,3.68077240763152,2.90519897152386,3.5138121609782,7.87841375784051,2.58628018993778,7.13780248448165,1.76809619959132,11.5247706985697,3.54939759626232,6.79001413926358,3.82608366508758,6.82905790411216,13.5720706254618,2.39696943205885,7.15479263674943,10.2235566893591,2.71639217822107,14.8962621211738,2.39696943205885
ERR1886209,1.76809619959132,10.4047428627497,12.3473128989797,3.40197448600866,4.49775827861392,4.59481165482347,4.20995399683813,3.47547110740003,11.0365649554218,3.18586560445454,3.63839954175009,4.26774874270987,3.47547110740003,4.06624552147935,2.79571556936121,4.26774874270987,8.21569064477251,4.20995399683813,3.85766481132709,10.5351726829086,4.65688576584669,8.80694114027432,4.24871017725744,3.95430908662798,3.9068704420196,5.35354050729255,5.38659278475475,1.76809619959132,3.18586560445454,3.07956427040558,4.19022031791843,4.90122208393555,12.356907345459,5.59599533527034,4.30518361744092,9.19563671698479,4.88761758151769,3.13464898428155,8.65450087506943,3.27912486873584,2.38157423847201,3.01973144897729,9.84051725319957,2.88022382488795,11.1144183893639,6.84800013299117,3.18586560445454,3.47547110740003,4.26774874270987,3.9068704420196,2.95390424581525,6.54758899358384,1.76809619959132,6.43629703991204,7.08831101794494,4.64155132876716,8.85120205493596,2.38157423847201,7.24130896127637,3.6077859421495,3.40197448600866,5.52475648344096,3.72547626848393,4.02252411282855,2.38157423847201,3.80648783193735,10.2776154492104,3.18586560445454,2.69511027590169,1.76809619959132,8.73347439115729,3.47547110740003,2.38157423847201,3.97742074053175,4.37766621491322,13.4694499572763,5.23988374222014,8.94148182186219,3.23386076613097,9.9209785393704,2.38157423847201,2.69511027590169,2.56743765301515,3.07956427040558,8.66254035354847,2.56743765301515,9.8085056503175,3.18586560445454,12.0432139450062,3.13464898428155,9.29087020578907,3.75309453873441,5.01994431374377,8.76420603718566,2.79571556936121,4.17023803088324,6.4925735864814,2.79571556936121,4.84627210748003,2.56743765301515
SRR8570478,12.2008998155649,3.4014873077494,11.1191693745599,8.96083969376573,3.75000830866919,12.2463643142408,14.3684845223747,4.00253407329475,3.67293385402157,5.33870210726428,4.16215942894688,9.36467724376558,2.45990175978457,2.80364650213725,3.67293385402157,4.5089140917639,1.76809619959132,13.8490845099482,6.22107163546606,3.34779662800977,3.31967377913307,1.76809619959132,4.80052376215769,5.99395591668185,5.45012968075167,9.01488709370225,1.76809619959132,2.86177984844212,4.69103520365063,3.8223722643647,4.38086427946702,1.76809619959132,4.85787724838518,3.95575242831288,5.54267649085358,4.0478116359762,9.45018349844675,6.02853318950176,2.73841963536426,3.22918315410178,3.56843296442658,3.97152254372043,9.95548697311577,3.85702578295731,5.32344099564343,1.76809619959132,1.76809619959132,4.8198173079748,12.3217919457024,4.96812377610317,3.80467915288588,3.50033746054239,3.22918315410178,1.76809619959132,5.77556971166254,4.95013787148056,6.23163116745837,2.86177984844212,2.45990175978457,4.33191204293784,10.6146073808157,4.92287514732678,4.48629308179981,3.85702578295731,3.59016393111946,1.76809619959132,5.42825725157389,2.29358271831465,3.42718663314279,3.56843296442658,2.57386373736848,5.23767735608329,3.26046807137761,4.09171882253205,9.15721321483513,11.3900235454676,5.69164999660795,2.29358271831465,3.67293385402157,3.59016393111946,3.26046807137761,1.76809619959132,3.37504446778471,3.71211448782899,1.76809619959132,4.72148687250484,4.48629308179981,5.34629572917159,10.8876103115514,4.03287757517973,7.28543255554703,4.36875496739041,3.00788422223535,9.80648245454486,3.00788422223535,6.27342152210578,5.07304254976251,4.16215942894688,12.6457449094999,3.78672826597686
ERR1886215,1.76809619959132,10.0504248215426,12.6995803108421,2.90038141614026,4.13137171886436,5.33985888080797,4.23626622013997,3.09474643514365,12.3013240225574,2.90038141614026,3.69867931371805,4.14679291537866,3.65484410764232,5.01624064204093,2.90038141614026,13.6117918890991,9.29526549994729,6.3697219845684,3.65484410764232,11.4152648510609,13.5399029776287,10.3747880999451,3.80152207777094,4.08414727709217,4.14679291537866,5.33985888080797,4.75989763756829,2.31521032848999,3.28027171192777,3.13568477861895,3.91457561034689,5.68308664238476,14.2509362320054,13.5228772665769,4.16206181867027,14.4491255964331,4.90723265482151,3.31268577417383,7.80420480241278,2.84039995611919,2.69583621162714,2.84039995611919,9.61358883859641,2.31521032848999,14.1648919194004,7.34814890830719,6.38615285788797,3.21132552808978,8.69159318677802,4.30723271336461,2.60361041124177,6.37521115617431,2.31521032848999,5.80367648692638,6.13945452772439,7.53189408982369,10.0744628355557,2.48631067466008,9.91488777247215,3.05128167412572,5.18377672888665,4.84535430756421,3.67697513748361,3.78164959064476,2.60361041124177,1.76809619959132,6.9450451792977,4.26501844265615,2.31521032848999,2.84039995611919,5.50978147869692,3.13568477861895,2.31521032848999,3.51154287013825,4.41495859440152,4.8348624458497,4.20699697423982,9.55131689634283,3.2465368624807,9.7921612297404,2.48631067466008,4.41495859440152,2.31521032848999,3.40321931023921,8.47861601103545,2.95480764194352,9.23631474945041,2.84039995611919,12.0848924384727,2.90038141614026,6.64495636001087,3.40321931023921,7.80420480241278,9.60868279041901,2.77313808476783,7.90169099534473,9.84049449094493,2.48631067466008,9.61358883859641,2.31521032848999
SRR8570492,9.13433905371941,2.38724050557534,10.3865799629577,15.5453527787989,7.57212254075802,12.4761641298432,16.0650571144011,7.89426427176521,2.38724050557534,5.06236995044375,12.9725804214156,12.8801609935228,1.76809619959132,13.2802014291361,8.8868634545027,6.67051654000003,1.76809619959132,15.9556634677505,13.3103966228212,2.57437164755933,4.3825297330337,10.6901494528054,5.52765182183568,13.2776907233704,14.0298500951515,16.6733632513289,1.76809619959132,5.07522491636973,11.7126466153292,10.7488809185116,5.06236995044375,2.8042734845964,13.2431261397425,7.78499375353147,13.3692285070543,13.1547823015448,14.3019095485719,7.20881199917373,1.76809619959132,6.61697269457351,5.76868649297616,8.7917233569138,11.3601328966618,5.78773473683654,11.5652813456527,1.76809619959132,3.37600456290697,8.59786962297875,13.6720409912183,1.76809619959132,6.76148805152611,3.02999027962777,6.38284795734272,1.76809619959132,10.3276434869251,8.90147231400557,3.76972842441286,6.2918578804456,3.82362939734457,8.60069484665776,13.3068734323809,9.11922652769216,7.4697993590536,5.15084495201653,7.00989855954735,1.76809619959132,13.4328422029065,1.76809619959132,5.25976289133684,5.72040446650684,9.26923655246094,7.91783385246432,4.36432039378069,7.95656454449272,13.9134797979274,13.3158909789461,10.8396816145226,1.76809619959132,4.77320131250395,4.21117010061806,7.06118492591961,1.76809619959132,4.53859216032344,5.73983222272262,1.76809619959132,5.91706944090619,4.53859216032344,6.78054898934794,3.87529820632856,8.12635387721332,6.47776143713224,6.34534385892488,9.06426049687704,4.71330241033814,3.14582650789673,10.4351274667645,3.5584727965299,6.44894591588045,14.497101551686,5.76868649297616
ERR1886231,3.41390613446944,6.49449771372665,13.4504577332891,7.43592178556191,3.87332199815403,14.2780494351614,4.28705821690403,3.14457466243485,13.8370657464034,3.52299236591288,3.41390613446944,10.1090725029138,2.80331536233838,9.10740796385333,2.80331536233838,11.9725349736453,9.15467458144471,11.078895209592,4.37998482040592,13.7362541812327,11.2474915280359,9.69544062011352,3.84777751146122,4.36179644792924,4.14754018992157,5.07189010439834,3.14457466243485,1.76809619959132,3.24451342284946,2.57359547911266,3.33335597083006,3.19616393697498,13.1227888171247,12.6401136324736,4.43345053135952,12.3371028547372,6.00982767897498,3.58958338252774,3.92295167468304,2.88838127006004,3.19616393697498,2.88838127006004,9.49562677579014,2.3866062929711,11.6612810796379,6.24845625870561,3.37453743254646,3.33335597083006,14.036396187688,3.24451342284946,2.57359547911266,4.5358672298724,1.76809619959132,4.12656588283715,5.6671838058961,12.4399141952106,11.2876828873514,2.57359547911266,6.26408986435353,3.33335597083006,9.33475750181232,4.12656588283715,3.55682599892473,3.87332199815403,2.70206393420751,3.37453743254646,10.7197635049782,3.62135456067035,2.88838127006004,2.96255971251681,4.81395858831947,3.9708030377184,2.3866062929711,4.01704960817577,9.84087429497304,5.03314310626145,4.14754018992157,12.384519169994,3.14457466243485,13.2584849995426,2.70206393420751,3.71149068735627,2.3866062929711,3.37453743254646,8.27828213306464,2.57359547911266,6.8565761665369,1.76809619959132,11.5262821157149,3.24451342284946,8.61779130404343,3.58958338252774,7.24055415506788,13.3304935076841,2.70206393420751,4.5358672298724,9.81417778218106,2.70206393420751,14.8888027924734,2.96255971251681
SRR6880755,13.8953956075136,3.66508652640767,1.76809619959132,11.7725056920465,13.5448803446068,14.8423632744265,3.44738265384921,10.5269535225477,10.1179847492503,12.3839593275214,9.19132080483832,13.9054024142408,2.37023868226915,14.7646562161241,8.75923016493854,14.7416577409297,5.16536475696499,12.6169631277954,5.86564116589422,10.3055961232893,13.4197462918992,1.76809619959132,11.9119703437915,6.1331135371604,8.39223024065281,9.33369236463491,2.77861024488168,1.76809619959132,4.38350011629012,4.08902637601636,11.2645940407657,2.77861024488168,15.3607308370519,14.9902082221417,8.71250847035056,12.3232075217503,8.99914503789284,6.395095132523,3.51447062977644,8.0647935314162,7.85408279722647,4.00578412434127,3.20991959365035,4.80466345582527,14.6272078153696,3.33678248556685,7.42659682717901,3.54638157275414,14.4158106385126,3.29661416816303,4.63526854790885,3.84690025336789,1.76809619959132,3.63661477712272,14.2810307486298,11.2664135877657,10.206918426849,2.55356962278795,9.16191677850862,3.93997810049797,10.2293197922421,11.1573498756705,8.71995905442449,10.2270921477186,2.99924210884695,8.04770547810158,15.0286520542098,1.76809619959132,3.54638157275414,3.60738124800179,9.75105616004912,5.53601893733638,3.93997810049797,4.51364255582371,8.27533186498415,10.8644558744008,4.92315356938455,8.6156450567825,9.45596747699068,10.08814771183,3.05813213538525,2.37023868226915,2.55356962278795,8.24114141895584,2.37023868226915,3.51447062977644,4.85814920301271,3.84690025336789,11.9211408422666,3.96226437421527,12.78283865428,7.6296410809528,13.9449721258933,10.2689525686711,1.76809619959132,9.43556223670755,5.74270245480636,3.57732608645103,15.0855946596397,6.20127248497118
SRR6880745,13.96889315628,5.87109776807873,1.76809619959132,11.8509526211244,12.5423483614225,14.2622361378177,3.29895427025607,10.2924120938167,10.2268451655621,12.3340214638442,9.46158867406269,12.9287905220753,2.76402574978966,13.9251116441803,8.00810569760174,14.9817700305373,5.62985119039118,12.2832790678349,7.30147444531096,10.3778290605718,13.5949796106237,1.76809619959132,12.0014847768785,7.16238746826779,8.99055719620889,10.6492323619504,3.23341167311711,1.76809619959132,4.9360111513273,4.59702145927836,11.1887242491759,3.12355041217894,15.3215071597823,14.9527814127995,8.6938014383698,12.6322771889136,9.92080616526007,6.55911797659787,4.37681035068426,8.08457330606488,7.30876737454324,3.68121204761342,3.12355041217894,4.36375267011711,14.6909573589442,5.67294223916643,11.0309220192221,4.29693833313253,14.4323650763665,3.56929343612891,5.4649463327439,4.53842839361248,1.76809619959132,3.94738695205954,13.7875483230846,10.6613179782509,10.5176970431545,2.30953873650049,10.229411713125,4.15465073661216,8.66073423576933,11.3000812264049,8.51642508644362,10.4144274809235,3.12355041217894,9.22453245035785,14.8098749883783,2.30953873650049,4.28325391824101,3.98129189991338,10.2234174020967,5.51104860505004,3.84018239740337,4.83593915331391,8.50586367020231,10.936907027097,5.81802162053348,8.52693192769836,9.3835822877085,10.0945595507901,3.47021890189249,2.30953873650049,3.35975248019771,8.0188148742629,6.10860274578983,3.49592694980013,6.03605526575422,3.47021890189249,11.4376148202234,4.06263591998541,12.8106144214344,8.0949110224797,13.5921243418286,9.48603524354823,1.76809619959132,8.56636886008459,5.98647104933032,4.09393695429688,14.9776227920864,7.44669169971375
ERR1886222,1.76809619959132,7.61640086522129,13.2693819221536,11.4797087176511,3.97075488245424,15.1788020232824,3.83441340637894,2.99203749576395,13.6417087709853,3.3276061984555,4.281313141705,13.6135148098447,3.24574900001957,8.85874470651842,2.77259140847736,5.99567546844053,7.51605390485599,14.607492109748,4.48069253323652,13.3738077181551,6.40655306137436,10.3726316840296,3.76035858073583,4.63164017146226,4.68885940726081,6.31009169340372,3.68140112705597,1.76809619959132,3.43751988848015,3.15458156453396,3.59649451131353,3.70832290019131,12.2566058869649,6.97128484351953,4.64610156515487,7.35246901251827,6.40655306137436,3.3276061984555,5.47216487565261,2.77259140847736,2.99203749576395,2.5486872267749,9.77600190794753,3.65382159318266,9.7731975644863,5.8305034381415,3.2015070436516,3.53588951615622,14.826723037709,3.50418294109797,3.28768264214504,4.15310743527552,2.36624694762675,4.13391556306258,6.12024259912495,12.8351644369169,12.0919232968383,1.76809619959132,8.41230522819587,3.53588951615622,11.1392066386808,4.58759944172716,3.76035858073583,3.10449033550556,2.67394443956043,4.01330676299428,7.90794227452715,4.40034565445,2.67394443956043,2.85541117097764,4.83831518852769,3.76035858073583,1.76809619959132,3.40234404187752,11.5644565593747,7.69287394274077,4.31617494403896,11.9054699408942,3.3276061984555,12.3904650523694,2.36624694762675,4.07484266512036,2.5486872267749,3.15458156453396,8.25000782769925,2.67394443956043,5.86444151250337,1.76809619959132,11.6560470124681,2.99203749576395,6.77011854991175,3.28768264214504,8.7728228714313,13.2827874297916,2.36624694762675,5.77869568943887,9.5450859317718,2.99203749576395,15.2278394120771,3.2015070436516
